1602624839021465600,7820358,,"bikini, Mila Kunis, Kirsten Dunst"
1602624148450131968,16007386,!!!!+!-!!-!,"Super Mario, twerk, Dance"
1602621378036916224,20902912,@joedunph @LordAbrasivism @unusual_whales 🤩 Reminder there !!! ,"ranga, Reincarnated As A Slime, Tensei Shitara Slime Datta Ken"
1602621377986428929,20556304,"@ihrliebeleut @BTC_Archive ⏲ Woof, your reminder is here ","anime, boy, manga, lick, disgusted, That Time I Got Reincarnated As A Slime, Tensei Shitara Slime Datta Ken, buldeau, ranga, Kenya Misaki"
1602621377755979777,20902912,@mogorek91 @Krisk87612354 @_sosen_ @PiotrOstapowicz 🧐 Reminder there !!! ,"ranga, Reincarnated As A Slime, Tensei Shitara Slime Datta Ken"
1602620191174979584,14474853,@sbahlesonke0 On the roll again? ,"Im Not A Natural Born Thief, Not A Crook, Not My Nature, Carla Gugino, Daisy Kowalski, imdb"
1602619557650235393,12027483,@FacundoSeara  God of football!,"Lionel Messi, Football, World Cup"
1602617585006219265,-Wt6hRyUNM8AAAAC,@_trovador__ ,"mirenme, mirenme, soy, diferente"
1602616900198010881,rSh_F3elvZYAAAAM,@JJ65989 @davidnifty ,"ricky, gervais, talking"
1602615199135158273,16756148,@MGortat Same Energy ,"Michael Scott, Forklift, Steve Carell, fall, damage"
1602613034878377986,5331591,@7IM37 ,"MDR, Mort De Rire, Laugh, Laughing, LOL, Haha, Hehehe, Giggle, Giggling, Guffaw"
1602611973337890816,12936050,#Merry Christmas #Happy New Year #2019 via @gifkeyboard,"Merry Christmas, Happy New Year, 2019, greetings"
1602608049058988034,aY4Z1Si1VeIAAAAM,@Vigo75bulldog 😅😆😁😄😁😆😄😆😅😁😄😁😆😅,"laugh, slam"
1602607712776372226,18529180,"@kennwatley @NEWSMAX Where do you find this nonsense. The chances of Trump going to jail are exactly 0%, but the Left has been at it with the same line for over six years, so it’s no surprise, really. Just pathetic. ",trump
1602607420102307840,19896772,@Noor_Marriii ,"What She Said, Tracey Matney, I Agree, yes, Yes Yes Yes, yep, Agree With Above, Shes Right, Agree With Her, same, As Above"
1602607358839922688,17942299,@AlpheriorKeys ,"slap, Bear Slap, Me, you"
1602606544020963328,5ADkjCx48HYAAAAM,@rodrigopacheco ,"hippopotamus, pooping"
1602606410805698561,Ws3aSVTCt0sAAAAM,@UsaSemilla @ricky_martin @RMwebteam @fsomoslasemilla 🙏👍❤️🇮🇹🇵🇷,"adrenalina, ricky, martin"
1602605474494423041,K9H6ltNcrhoAAAAM,@lobs #LallementDemission,"lol, laughing"
1602603825495408641,Kb_QxIO04q8AAAAM,"@Pipilota87 Me suena mucho, pero con niños... ","bender, futurama"
1602603134626439169,Vb_DMqhFRXYAAAAM,@tripkoliksedaa @merhbnece ,"atg, capa"
1602603071690997762,12229676,@ElCazadorTVE ,"amoldovar, candela, ataque, nervios, mujeres"
1602602114341109761,eb_g33IzNPMAAAAM,@p_duval #Bruxelles nid de #lobbyistes ,"oss, 117"
1602601525548908545,aJ5y5T-_epEAAAAM,@danieleverone11 @edoludo ,kick
1602601275081859075,5e1S1sXovF4AAAAM,@Vera87072826 @edoludo ,"fbomb, bomb"
1602601064133533697,BIkLzODMQtEAAAAM,@Nina6_15 @edoludo 💩💩💩,"pooping, poop"
1602598987697102848,8rBbaJy4U6AAAAAM,@AsanteSana69 @IAm_Yise @SizweDhlomo Ngiya umsoon wakho strong ,"very, nice, wow"
1602598691688550401,6jegGRBnibkAAAAM,@bo_gilles ,"gaston, lagaffe, trompe"
1602594813345693696,wqCAHtQuTnkAAAAM,@xie0084 ,"milk, and, mocha, hug"
1602591895741399042,20558181,@bo_gilles ,"Coffee, duarte, Duarte Café"
1602589778444226561,zYG0S8Jgs6IAAAAM,@doluccia16 ,"see, no, evil, hear, no, evil, speak, no, evil, monkey"
1602589039852654593,FFT4ra-XzRkAAAAM,@ENVTubersOOC ,"nose, fur"
1602588428842958849,jsgM3Wb58_4AAAAM,@doluccia16 ,"obvious, evident"
1602584942315085824,25014576,,"Genshin Impact, Genshin Impact Pfp"
1602581038680535040,3985100,(｀°ω°´ﾉﾉ☆ﾊﾟﾁﾊﾟﾁﾊﾟﾁﾊﾟﾁ,"Citizen Kane, Orson Welles, Slow Clap, Applause, Applaud, Clap, Clapping, Excellent, Good Job, Great Job, Sarcastic"
1602580451356545025,JzNZfLVhQm4AAAAM,@WonderbreadMMA ,gsp
1602578016743432193,k2-inwg_mqIAAAAM,@AngelicEyes64 ,"shocked, shock"
1602572778590375936,12014967,@ClaireMax You facing down those insurmountable odds... and striding through/over them... #One For All #United States Of Smash #might via @gifkeyboard,"One For All, United States Of Smash, might, boku, no, My Hero Academia"
1602572683723640832,4uy2jB83JUoAAAAM,@KonstantinKuhle @fdp @fdpbt ,"vomit, puke"
